timestamp,message
1766577670902,"{""function_name"":""cr2a-api"",""agent_version"":""1.0.660.0"",""memory_utilization"":4,""tmp_max"":4211933184,""billed_duration"":12,""agent_memory_avg"":7,""rx_bytes"":5770,""fd_max"":1024,""duration"":11,""total_memory"":3008,""billed_mb_ms"":36096,""tmp_used"":16793600,""agent_memory_max"":7,""cold_start"":false,""fd_use"":15,""used_memory_max"":147,""event_type"":""performance"",""cpu_total_time"":10,""tmp_free"":4195139584,""total_network"":12072,""cpu_system_time"":0,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577669829,""LambdaInsights"":{""ShareTelemetry"":true}},""request_id"":""21e62d78-9dfe-4d3f-816d-be098fde1408"",""threads_max"":14,""cpu_user_time"":10,""tx_bytes"":6302}"
1766577671983,"{""agent_memory_max"":7,""agent_memory_avg"":7,""used_memory_max"":147,""event_type"":""performance"",""cpu_total_time"":10,""total_memory"":3008,""duration"":11,""cpu_system_time"":10,""tx_bytes"":6302,""tmp_max"":4211933184,""tmp_used"":16793600,""request_id"":""edf97a51-e551-4392-b4bb-7916902ce94d"",""memory_utilization"":4,""billed_duration"":12,""threads_max"":14,""function_name"":""cr2a-api"",""fd_max"":1024,""cpu_user_time"":0,""billed_mb_ms"":36096,""fd_use"":15,""rx_bytes"":5770,""tmp_free"":4195139584,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577670902,""LambdaInsights"":{""ShareTelemetry"":true}},""cold_start"":false,""agent_version"":""1.0.660.0"",""total_network"":12072}"
1766577673053,"{""agent_memory_avg"":7,""billed_mb_ms"":36096,""cpu_system_time"":0,""billed_duration"":12,""fd_max"":1024,""used_memory_max"":147,""cold_start"":false,""cpu_total_time"":20,""rx_bytes"":5770,""request_id"":""2af41359-5ffd-438a-9d2b-ff7110f8d44a"",""function_name"":""cr2a-api"",""tx_bytes"":6302,""duration"":11,""threads_max"":14,""memory_utilization"":4,""tmp_used"":16793600,""agent_version"":""1.0.660.0"",""total_network"":12072,""total_memory"":3008,""fd_use"":15,""agent_memory_max"":7,""tmp_max"":4211933184,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577671983,""LambdaInsights"":{""ShareTelemetry"":true}},""cpu_user_time"":20,""event_type"":""performance"",""tmp_free"":4195139584}"
1766577674148,"{""tmp_max"":4211933184,""total_network"":21468,""threads_max"":14,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577673053,""LambdaInsights"":{""ShareTelemetry"":true}},""rx_bytes"":6332,""total_memory"":3008,""cpu_user_time"":10,""cold_start"":false,""duration"":11,""event_type"":""performance"",""used_memory_max"":147,""billed_duration"":12,""cpu_total_time"":20,""tmp_used"":16793600,""agent_memory_max"":7,""fd_max"":1024,""billed_mb_ms"":36096,""function_name"":""cr2a-api"",""tx_bytes"":15136,""tmp_free"":4195139584,""agent_version"":""1.0.660.0"",""agent_memory_avg"":7,""cpu_system_time"":10,""fd_use"":15,""request_id"":""7aef7aa5-a772-40b5-aec6-e05b430894bc"",""memory_utilization"":4}"
1766577675223,"{""total_network"":10044,""used_memory_max"":147,""tmp_max"":4211933184,""tx_bytes"":4274,""agent_version"":""1.0.660.0"",""memory_utilization"":4,""duration"":11,""tmp_used"":16793600,""cpu_system_time"":10,""request_id"":""0cbe4322-d939-4d54-8390-67c249767317"",""billed_duration"":12,""rx_bytes"":5770,""billed_mb_ms"":36096,""cpu_total_time"":10,""tmp_free"":4195139584,""cold_start"":false,""agent_memory_avg"":7,""function_name"":""cr2a-api"",""threads_max"":14,""total_memory"":3008,""cpu_user_time"":0,""fd_use"":15,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577674148,""LambdaInsights"":{""ShareTelemetry"":true}},""event_type"":""performance"",""fd_max"":1024,""agent_memory_max"":7}"
1766577676323,"{""billed_duration"":11,""cpu_total_time"":30,""fd_use"":15,""tmp_max"":4211933184,""used_memory_max"":147,""rx_bytes"":5770,""function_name"":""cr2a-api"",""cpu_user_time"":20,""request_id"":""92ba3dda-f819-4374-a716-ff48020cadc0"",""duration"":10,""total_memory"":3008,""agent_memory_max"":7,""cpu_system_time"":10,""total_network"":12072,""billed_mb_ms"":33088,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577675223,""LambdaInsights"":{""ShareTelemetry"":true}},""threads_max"":14,""tmp_used"":16793600,""memory_utilization"":4,""cold_start"":false,""tmp_free"":4195139584,""agent_memory_avg"":7,""tx_bytes"":6302,""fd_max"":1024,""agent_version"":""1.0.660.0"",""event_type"":""performance""}"
1766577677408,"{""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577676323,""LambdaInsights"":{""ShareTelemetry"":true}},""cpu_system_time"":0,""rx_bytes"":5770,""tmp_used"":16793600,""fd_use"":15,""total_network"":14100,""cpu_user_time"":10,""cpu_total_time"":10,""function_name"":""cr2a-api"",""memory_utilization"":4,""event_type"":""performance"",""agent_memory_avg"":7,""total_memory"":3008,""tx_bytes"":8330,""billed_mb_ms"":33088,""duration"":10,""billed_duration"":11,""threads_max"":14,""request_id"":""cc4f89a2-9293-4719-85d9-d1336b9ca69b"",""fd_max"":1024,""agent_version"":""1.0.660.0"",""agent_memory_max"":7,""used_memory_max"":147,""tmp_free"":4195139584,""tmp_max"":4211933184,""cold_start"":false}"
1766577678499,"{""billed_duration"":10,""duration"":9,""total_memory"":3008,""cpu_system_time"":10,""used_memory_max"":147,""memory_utilization"":4,""cpu_total_time"":10,""total_network"":17413,""agent_memory_avg"":7,""tmp_max"":4211933184,""function_name"":""cr2a-api"",""billed_mb_ms"":30080,""event_type"":""performance"",""cpu_user_time"":0,""tmp_used"":16793600,""threads_max"":14,""request_id"":""de04544b-0126-4482-bd6e-af946e635b1d"",""rx_bytes"":6331,""tmp_free"":4195139584,""fd_max"":1024,""fd_use"":15,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577677408,""LambdaInsights"":{""ShareTelemetry"":true}},""cold_start"":false,""agent_version"":""1.0.660.0"",""tx_bytes"":11082,""agent_memory_max"":7}"
1766577679581,"{""cpu_user_time"":30,""cpu_total_time"":30,""billed_mb_ms"":42112,""cold_start"":false,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577678499,""LambdaInsights"":{""ShareTelemetry"":true}},""billed_duration"":14,""threads_max"":14,""fd_max"":1024,""memory_utilization"":4,""tmp_used"":16793600,""duration"":13,""fd_use"":15,""request_id"":""cea723fe-3714-4869-9150-8bdfe16dbdb3"",""agent_memory_avg"":7,""used_memory_max"":147,""cpu_system_time"":0,""total_network"":12072,""function_name"":""cr2a-api"",""rx_bytes"":5770,""event_type"":""performance"",""total_memory"":3008,""tx_bytes"":6302,""agent_memory_max"":7,""tmp_free"":4195139584,""tmp_max"":4211933184,""agent_version"":""1.0.660.0""}"
1766577680664,"{""total_memory"":3008,""rx_bytes"":5768,""total_network"":12004,""billed_duration"":11,""tmp_max"":4211933184,""cpu_user_time"":0,""agent_memory_max"":7,""tmp_used"":16793600,""agent_memory_avg"":7,""function_name"":""cr2a-api"",""cpu_total_time"":0,""duration"":10,""used_memory_max"":147,""agent_version"":""1.0.660.0"",""event_type"":""performance"",""tx_bytes"":6236,""billed_mb_ms"":33088,""fd_max"":1024,""threads_max"":13,""request_id"":""2d114f62-f4e9-4652-bad6-e6b82d01b7d6"",""cpu_system_time"":0,""tmp_free"":4195139584,""memory_utilization"":4,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577679581,""LambdaInsights"":{""ShareTelemetry"":true}},""fd_use"":13,""cold_start"":false}"
1766577681746,"{""agent_memory_max"":7,""billed_mb_ms"":33088,""event_type"":""performance"",""tx_bytes"":6368,""cold_start"":false,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577680664,""LambdaInsights"":{""ShareTelemetry"":true}},""used_memory_max"":147,""cpu_system_time"":0,""billed_duration"":11,""tmp_free"":4195139584,""duration"":10,""cpu_user_time"":10,""memory_utilization"":4,""fd_use"":15,""threads_max"":14,""total_memory"":3008,""cpu_total_time"":10,""fd_max"":1024,""agent_memory_avg"":7,""tmp_used"":16793600,""request_id"":""cfcdfbed-7093-400f-ba32-1b6cc4856203"",""agent_version"":""1.0.660.0"",""total_network"":12138,""function_name"":""cr2a-api"",""tmp_max"":4211933184,""rx_bytes"":5770}"
1766577682836,"{""billed_duration"":12,""fd_max"":1024,""billed_mb_ms"":36096,""total_memory"":3008,""cold_start"":false,""threads_max"":14,""agent_version"":""1.0.660.0"",""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577681746,""LambdaInsights"":{""ShareTelemetry"":true}},""used_memory_max"":147,""cpu_system_time"":0,""total_network"":21398,""duration"":11,""tmp_max"":4211933184,""tmp_used"":16793600,""request_id"":""c0d711b3-a852-4904-81a6-3824931181ce"",""tmp_free"":4195139584,""agent_memory_avg"":7,""cpu_user_time"":0,""function_name"":""cr2a-api"",""event_type"":""performance"",""tx_bytes"":15133,""agent_memory_max"":7,""memory_utilization"":4,""fd_use"":15,""rx_bytes"":6265,""cpu_total_time"":0}"
1766577683915,"{""cpu_system_time"":0,""memory_utilization"":4,""event_type"":""performance"",""agent_version"":""1.0.660.0"",""tx_bytes"":4274,""rx_bytes"":5769,""agent_memory_avg"":7,""cpu_user_time"":0,""duration"":9,""agent_memory_max"":7,""fd_max"":1024,""threads_max"":14,""cpu_total_time"":0,""tmp_free"":4195139584,""used_memory_max"":147,""cold_start"":false,""billed_duration"":10,""billed_mb_ms"":30080,""total_network"":10043,""function_name"":""cr2a-api"",""fd_use"":15,""total_memory"":3008,""tmp_used"":16793600,""request_id"":""3917926e-b8b3-4232-8b7d-cd1ab1c390f1"",""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577682836,""LambdaInsights"":{""ShareTelemetry"":true}},""tmp_max"":4211933184}"
1766577684994,"{""agent_memory_max"":7,""total_memory"":3008,""tmp_used"":16793600,""threads_max"":14,""cpu_user_time"":20,""memory_utilization"":4,""billed_mb_ms"":33088,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577683915,""LambdaInsights"":{""ShareTelemetry"":true}},""agent_version"":""1.0.660.0"",""cpu_system_time"":0,""rx_bytes"":5704,""tx_bytes"":6236,""used_memory_max"":147,""fd_use"":15,""fd_max"":1024,""tmp_max"":4211933184,""cpu_total_time"":20,""total_network"":11940,""duration"":10,""tmp_free"":4195139584,""agent_memory_avg"":7,""cold_start"":false,""function_name"":""cr2a-api"",""request_id"":""cd00da37-c7c5-4895-82ee-d29ab9cd2309"",""event_type"":""performance"",""billed_duration"":11}"
1766577686085,"{""tmp_used"":16793600,""event_type"":""performance"",""billed_mb_ms"":33088,""cpu_total_time"":0,""total_network"":12204,""billed_duration"":11,""threads_max"":14,""tmp_max"":4211933184,""agent_memory_max"":7,""memory_utilization"":4,""cpu_system_time"":0,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577684993,""LambdaInsights"":{""ShareTelemetry"":true}},""function_name"":""cr2a-api"",""cpu_user_time"":0,""rx_bytes"":5836,""total_memory"":3008,""fd_max"":1024,""tx_bytes"":6368,""fd_use"":15,""request_id"":""e21eadef-f1ab-4ed2-ba29-7341214116a0"",""tmp_free"":4195139584,""agent_memory_avg"":7,""duration"":10,""cold_start"":false,""agent_version"":""1.0.660.0"",""used_memory_max"":147}"
1766577687170,"{""total_network"":19433,""cpu_system_time"":0,""billed_duration"":11,""cold_start"":false,""function_name"":""cr2a-api"",""tmp_free"":4195139584,""rx_bytes"":6332,""request_id"":""a83e935d-3ae5-447a-98af-c7e3d645e85e"",""agent_version"":""1.0.660.0"",""tx_bytes"":13101,""memory_utilization"":4,""fd_use"":15,""event_type"":""performance"",""agent_memory_avg"":7,""tmp_max"":4211933184,""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577686085,""LambdaInsights"":{""ShareTelemetry"":true}},""total_memory"":3008,""fd_max"":1024,""threads_max"":14,""tmp_used"":16793600,""billed_mb_ms"":33088,""duration"":10,""used_memory_max"":147,""agent_memory_max"":7,""cpu_total_time"":20,""cpu_user_time"":20}"
1766577688252,"{""fd_use"":15,""threads_max"":14,""cpu_system_time"":10,""tmp_free"":4195139584,""total_memory"":3008,""agent_memory_avg"":7,""billed_mb_ms"":39104,""tx_bytes"":6302,""total_network"":12072,""cpu_total_time"":10,""billed_duration"":13,""used_memory_max"":147,""fd_max"":1024,""agent_memory_max"":7,""rx_bytes"":5770,""tmp_max"":4211933184,""tmp_used"":16793600,""cpu_user_time"":0,""request_id"":""2cf4753f-d73f-468e-a647-4ba85a7aa85f"",""_aws"":{""CloudWatchMetrics"":[{""Namespace"":""LambdaInsights"",""Dimensions"":[[""function_name""]],""Metrics"":[{""Name"":""memory_utilization"",""Unit"":""Percent""},{""Name"":""total_memory"",""Unit"":""Megabytes""},{""Name"":""used_memory_max"",""Unit"":""Megabytes""},{""Name"":""cpu_total_time"",""Unit"":""Milliseconds""},{""Name"":""tx_bytes"",""Unit"":""Bytes""},{""Name"":""rx_bytes"",""Unit"":""Bytes""},{""Name"":""total_network"",""Unit"":""Bytes""},{""Name"":""tmp_used"",""Unit"":""Bytes""}]}],""Timestamp"":1766577687170,""LambdaInsights"":{""ShareTelemetry"":true}},""cold_start"":false,""agent_version"":""1.0.660.0"",""function_name"":""cr2a-api"",""duration"":12,""memory_utilization"":4,""event_type"":""performance""}"
